sub_score,Percentage of negative
3416,1.0
3417,0.8235294117647058
3418,1.0
3419,1.0
3420,0.8888888888888888
3421,0.9354838709677419
3422,1.0
3423,0.9375
3424,1.0
3425,0.875
3426,1.0
3427,1.0
3428,0.875
3429,1.0
3430,1.0
3431,1.0
3432,1.0
3433,1.0
3434,0.9318181818181818
3435,1.0
3437,1.0
3438,0.9111111111111111
3439,1.0
3440,1.0
3441,0.8823529411764706
3442,1.0
3443,0.8666666666666667
3444,1.0
3445,1.0
3446,1.0
3447,0.9444444444444444
3448,1.0
3449,0.9230769230769231
3450,1.0
3451,1.0
3452,0.9444444444444444
3453,1.0
3454,1.0
3455,1.0
3456,1.0
3457,1.0
3458,1.0
3459,0.8333333333333334
3460,0.8571428571428571
3461,1.0
3462,1.0
3463,1.0
3464,1.0
3465,1.0
3466,1.0
3467,1.0
3468,1.0
3469,1.0
3471,1.0
3472,1.0
3473,1.0
3474,1.0
3475,1.0
3476,1.0
3477,0.8571428571428571
3478,1.0
3479,1.0
3480,1.0
3481,1.0
3482,0.9166666666666666
3483,0.9411764705882353
3484,1.0
3485,1.0
3486,1.0
3487,1.0
3488,1.0
3489,0.875
3490,0.8571428571428571
3491,0.9166666666666666
3492,0.8333333333333334
3493,0.9411764705882353
3494,1.0
3496,1.0
3497,1.0
3498,1.0
3499,1.0
3500,0.9285714285714286
3501,1.0
3502,0.9594594594594594
3503,1.0
3504,1.0
3505,1.0
3506,1.0
3507,1.0
3508,1.0
3509,0.9230769230769231
3510,1.0
3511,0.8333333333333334
3512,1.0
3513,0.918918918918919
3514,0.8333333333333334
3515,1.0
3516,0.9090909090909091
3517,1.0
3518,1.0
3519,1.0
3520,1.0
3521,1.0
3522,0.967741935483871
3523,0.8571428571428571
3524,1.0
3525,1.0
3526,0.9166666666666666
3527,0.9411764705882353
3528,0.9
3529,0.9545454545454546
3530,1.0
3531,0.96
3532,1.0
3533,1.0
3534,1.0
3535,1.0
3536,1.0
3537,1.0
3538,1.0
3539,0.8333333333333334
3540,1.0
3541,0.9583333333333334
3542,0.8666666666666667
3543,0.7692307692307693
3544,0.9
3545,1.0
3546,0.5
3547,1.0
3548,0.9583333333333334
3549,1.0
3550,1.0
3551,0.9393939393939394
3552,1.0
3553,1.0
3554,1.0
3555,1.0
3556,0.9230769230769231
3557,1.0
3558,0.9090909090909091
3559,1.0
3560,1.0
3561,1.0
3562,0.9545454545454546
3563,1.0
3564,1.0
3565,1.0
3566,0.875
3567,0.967741935483871
3568,0.9444444444444444
3569,1.0
3570,1.0
3571,0.9629629629629629
3572,1.0
3573,1.0
3574,1.0
3576,0.926829268292683
3577,0.875
3578,1.0
3579,0.8888888888888888
3580,1.0
3581,1.0
3582,1.0
3583,1.0
3584,1.0
3585,1.0
3586,0.8
3587,1.0
3588,1.0
3589,0.9285714285714286
3590,0.8333333333333334
3591,1.0
3592,1.0
3593,0.8571428571428571
3595,1.0
3596,1.0
3597,1.0
3598,0.875
3599,1.0
3600,1.0
3601,0.8
3602,1.0
3603,0.9841269841269841
3605,1.0
3606,0.9230769230769231
3607,1.0
3608,1.0
3609,0.875
3610,1.0
3611,1.0
3612,1.0
3613,1.0
3614,1.0
3615,1.0
3616,0.8888888888888888
3617,0.875
3618,1.0
3619,1.0
3620,1.0
3621,1.0
3622,1.0
3623,1.0
3624,0.8888888888888888
3625,1.0
3626,0.8095238095238095
3627,1.0
3628,0.972972972972973
3629,0.967741935483871
3630,1.0
3631,1.0
3632,0.9393939393939394
3633,1.0
3634,0.9411764705882353
3635,1.0
3636,1.0
3637,1.0
3638,1.0
3639,1.0
3640,0.9629629629629629
3641,1.0
3642,1.0
3643,1.0
3644,0.9375
3645,1.0
3646,0.9047619047619048
3648,1.0
3650,1.0
3651,1.0
3652,1.0
3653,1.0
3654,0.96875
3655,1.0
3656,1.0
3657,1.0
3658,1.0
3659,1.0
3660,0.875
3661,1.0
3662,1.0
3663,0.8125
3664,1.0
3665,0.9411764705882353
3666,1.0
3667,1.0
3668,0.8571428571428571
3669,1.0
3670,0.9
3671,1.0
3672,1.0
3673,1.0
3674,1.0
3675,0.8666666666666667
3676,1.0
3677,1.0
3678,0.9565217391304348
3679,1.0
3680,1.0
3681,1.0
3682,1.0
3683,1.0
3684,1.0
3685,1.0
3686,1.0
3687,0.9166666666666666
3688,1.0
3689,1.0
3690,1.0
3691,1.0
3692,1.0
3693,0.9411764705882353
3694,1.0
3695,1.0
3696,1.0
3697,0.9166666666666666
3698,0.875
3699,0.8947368421052632
3700,0.9411764705882353
3701,1.0
3702,1.0
3704,1.0
3705,1.0
3706,1.0
3707,1.0
3708,1.0
3709,1.0
3710,1.0
3711,0.8571428571428571
3712,1.0
3713,0.9
3714,0.85
3715,1.0
3716,1.0
3717,1.0
3718,0.92
3719,0.9565217391304348
3720,1.0
3721,1.0
3722,0.8958333333333334
3723,1.0
3724,1.0
3725,1.0
3726,1.0
3727,1.0
3728,0.9428571428571428
3729,1.0
3730,1.0
3731,1.0
3732,1.0
3733,0.9166666666666666
3734,0.9166666666666666
3736,1.0
3737,0.9696969696969697
3738,1.0
3739,1.0
3740,0.875
3741,1.0
3742,1.0
3743,1.0
3744,1.0
3745,1.0
3746,0.8888888888888888
3747,1.0
3748,1.0
3749,1.0
3750,1.0
3751,0.9090909090909091
3752,1.0
3753,1.0
3754,1.0
3755,1.0
3756,1.0
3757,0.9333333333333333
3758,0.9166666666666666
3759,0.9375
3760,1.0
3761,1.0
3762,1.0
3763,1.0
3764,1.0
3765,1.0
3766,0.8888888888888888
3767,1.0
3768,1.0
3769,1.0
3771,0.8823529411764706
3772,1.0
3773,1.0
3774,0.9411764705882353
3775,0.8
3776,1.0
3777,1.0
3778,1.0
3779,1.0
3781,1.0
3782,0.9090909090909091
3783,1.0
3784,1.0
3785,1.0
3786,0.9
3787,0.875
3788,1.0
3789,0.8
3790,1.0
3791,1.0
3792,0.9285714285714286
3793,1.0
3794,1.0
3795,1.0
3796,1.0
3797,1.0
3798,0.9024390243902439
3799,1.0
3800,0.9333333333333333
3801,0.9615384615384616
3802,0.9565217391304348
3803,0.9166666666666666
3804,1.0
3805,1.0
3806,1.0
3807,1.0
3808,1.0
3809,0.8909090909090909
3810,0.95
3812,1.0
3813,1.0
3814,1.0
3815,0.9333333333333333
3816,0.8214285714285714
3817,0.8333333333333334
3818,0.8666666666666667
3819,1.0
3820,0.8571428571428571
3821,0.9615384615384616
3822,1.0
3823,1.0
3824,0.9545454545454546
3825,1.0
3826,1.0
3827,1.0
3828,0.9523809523809523
3829,1.0
3830,1.0
3831,1.0
3832,1.0
3833,1.0
3834,1.0
3835,0.9166666666666666
3836,1.0
3837,1.0
3838,1.0
3839,1.0
3840,1.0
3841,1.0
3842,1.0
3843,1.0
3844,0.9545454545454546
3846,1.0
3847,0.5
3848,1.0
3849,1.0
3850,0.75
3851,1.0
3852,1.0
3853,0.8
3854,1.0
3855,1.0
3856,1.0
3857,1.0
3858,1.0
3859,1.0
3860,1.0
3861,0.9411764705882353
3862,1.0
3863,1.0
3864,0.8
3865,1.0
3866,1.0
3867,0.8571428571428571
3869,1.0
3870,1.0
3871,1.0
3872,1.0
3873,0.8
3874,1.0
3875,1.0
3876,1.0
3877,0.8125
3878,0.9583333333333334
3879,1.0
3880,0.8888888888888888
3881,1.0
3882,1.0
3883,1.0
3884,1.0
3885,1.0
3886,0.8
3887,1.0
3888,1.0
3889,1.0
3890,1.0
3891,0.9285714285714286
3892,0.8823529411764706
3893,1.0
3894,0.9
3895,1.0
3896,1.0
3897,1.0
3898,1.0
3899,1.0
3900,1.0
3901,1.0
3902,1.0
3903,0.9259259259259259
3904,1.0
3905,1.0
3906,1.0
3907,1.0
3908,1.0
3910,1.0
3911,1.0
3913,0.8666666666666667
3914,1.0
3915,1.0
3916,1.0
3917,1.0
3918,0.9666666666666667
3919,1.0
3920,1.0
3921,0.9166666666666666
3922,1.0
3923,0.8846153846153846
3924,1.0
3925,1.0
3926,0.9166666666666666
3927,1.0
3928,0.875
3929,1.0
3930,1.0
3931,1.0
3932,0.9230769230769231
3933,1.0
3934,1.0
3935,0.9230769230769231
3936,1.0
3938,1.0
3939,0.8
3940,1.0
3941,1.0
3942,1.0
3943,0.9333333333333333
3944,1.0
3945,1.0
3946,1.0
3947,1.0
3948,1.0
3949,1.0
3950,1.0
3951,1.0
3952,1.0
3953,1.0
3954,0.875
3955,0.9230769230769231
3956,1.0
3957,0.9166666666666666
3959,1.0
3960,1.0
3961,1.0
3962,0.9090909090909091
3963,1.0
3964,0.9629629629629629
3965,0.96875
3966,1.0
3967,1.0
3968,1.0
3969,1.0
3970,1.0
3971,1.0
3972,1.0
3973,1.0
3974,1.0
3975,1.0
3976,1.0
3977,0.9444444444444444
3978,1.0
3979,0.9
3980,1.0
3981,1.0
3982,1.0
3983,0.9859154929577465
3984,0.9285714285714286
3985,1.0
3986,1.0
3987,1.0
3988,1.0
3989,1.0
3990,0.9285714285714286
3991,0.9375
3992,1.0
3993,0.96
3994,1.0
3995,1.0
3996,0.9
3997,0.8
3998,1.0
3999,1.0
4000,1.0
4001,1.0
4002,1.0
4003,0.8333333333333334
4004,1.0
4005,1.0
4006,1.0
4007,1.0
4008,1.0
4009,0.8666666666666667
4010,1.0
4011,1.0
4013,0.7142857142857143
4014,1.0
4015,0.8333333333333334
4016,1.0
4017,0.8888888888888888
4018,1.0
4019,1.0
4020,1.0
4021,1.0
4022,1.0
4023,1.0
4024,1.0
4026,1.0
4027,1.0
4029,1.0
4030,1.0
4031,1.0
4032,0.9090909090909091
4033,1.0
4034,1.0
4035,1.0
4036,1.0
4037,1.0
4038,1.0
4040,1.0
4041,0.9347826086956522
4042,1.0
4043,0.8333333333333334
4044,0.978494623655914
4045,1.0
4046,1.0
4047,1.0
4048,1.0
4049,1.0
4050,1.0
4051,1.0
4052,1.0
4053,0.9444444444444444
4054,1.0
4056,1.0
4057,0.8888888888888888
4058,1.0
4059,0.9523809523809523
4060,1.0
4061,1.0
4062,1.0
4063,1.0
4064,1.0
4065,1.0
4066,0.8636363636363636
4067,0.9166666666666666
4068,1.0
4069,1.0
4070,0.8
4071,1.0
4072,1.0
4073,1.0
4074,0.9545454545454546
4075,1.0
4076,1.0
4077,0.9166666666666666
4078,0.75
4079,0.9545454545454546
4080,1.0
4081,1.0
4082,1.0
4083,1.0
4084,1.0
4085,1.0
4086,1.0
4087,1.0
4088,1.0
4089,1.0
4090,1.0
4091,1.0
4092,1.0
4094,1.0
4095,1.0
4096,1.0
4097,0.9411764705882353
4098,1.0
4099,0.8333333333333334
4101,1.0
4104,1.0
4106,1.0
4107,1.0
4108,1.0
4109,0.8
4110,1.0
4112,1.0
4113,0.8461538461538461
4114,0.875
4115,1.0
4116,1.0
4117,1.0
4118,0.8888888888888888
4119,0.5
4120,1.0
4121,0.9047619047619048
4122,1.0
4123,1.0
4124,1.0
4126,1.0
4127,1.0
4128,0.8947368421052632
4129,0.9393939393939394
4130,1.0
4131,0.8181818181818182
4132,1.0
4134,1.0
4135,1.0
4137,1.0
4138,0.8723404255319149
4139,1.0
4140,1.0
4141,1.0
4142,0.9615384615384616
4143,1.0
4144,1.0
4145,1.0
4146,0.9411764705882353
4147,1.0
4148,0.9444444444444444
4149,1.0
4150,1.0
4151,1.0
4152,0.9090909090909091
4153,0.9411764705882353
4154,0.9090909090909091
4155,1.0
4156,0.6666666666666666
4157,1.0
4158,1.0
4159,1.0
4160,1.0
4161,1.0
4162,0.9
4163,0.9166666666666666
4164,1.0
4165,1.0
4166,1.0
4167,1.0
4168,1.0
4169,1.0
4170,1.0
4171,0.9047619047619048
4172,1.0
4173,0.9375
4174,1.0
4175,1.0
4176,1.0
4177,0.95
4178,0.95
4179,0.9047619047619048
4180,1.0
4181,1.0
4182,1.0
4183,0.9375
4184,0.9841269841269841
4185,1.0
4188,1.0
4189,0.6
4190,1.0
4191,1.0
4192,1.0
4193,0.9090909090909091
4194,0.9473684210526315
4195,1.0
4196,1.0
4198,1.0
4199,1.0
4200,0.9583333333333334
4201,1.0
4202,1.0
4203,1.0
4204,1.0
4205,1.0
4206,1.0
4208,0.6666666666666666
4209,1.0
4210,0.9
4211,1.0
4212,1.0
4213,1.0
4214,1.0
4215,1.0
4216,1.0
4217,1.0
4218,0.9473684210526315
4219,1.0
4220,0.6666666666666666
4221,0.9642857142857143
4222,1.0
4223,0.9090909090909091
4224,1.0
4225,1.0
4226,1.0
4228,1.0
4229,1.0
4230,0.8181818181818182
4231,1.0
4232,1.0
4233,0.9090909090909091
4234,1.0
4235,1.0
4236,1.0
4237,1.0
4238,1.0
4239,1.0
4240,1.0
4241,1.0
4242,0.9333333333333333
4243,1.0
4244,0.8666666666666667
4246,1.0
4247,1.0
4248,1.0
4249,1.0
4250,0.8421052631578947
4251,0.9333333333333333
4252,1.0
4253,0.8181818181818182
4254,0.75
4256,1.0
4257,1.0
4258,1.0
4259,1.0
4260,0.9285714285714286
4261,1.0
4262,1.0
4263,1.0
4264,1.0
4265,1.0
4266,1.0
4267,0.8888888888888888
4268,0.8571428571428571
4269,1.0
4270,1.0
4271,0.9523809523809523
4272,1.0
4273,0.9
4274,1.0
4275,0.9411764705882353
4276,1.0
4277,0.9
4279,1.0
4280,0.9090909090909091
4281,1.0
4282,1.0
4283,1.0
4284,1.0
4285,1.0
4286,1.0
4287,1.0
4288,1.0
4289,1.0
4290,1.0
4291,1.0
4292,1.0
4293,1.0
4294,1.0
4295,1.0
4296,1.0
4297,0.8
4298,1.0
4299,1.0
4300,1.0
4301,0.9230769230769231
4302,1.0
4303,1.0
4304,1.0
4305,1.0
4306,0.9411764705882353
4307,1.0
4308,1.0
4309,1.0
4310,1.0
4311,1.0
4312,0.8
4313,1.0
4314,1.0
4315,1.0
4316,1.0
4317,1.0
4318,1.0
4319,1.0
4320,1.0
4322,0.9090909090909091
4323,1.0
4324,0.75
4325,1.0
4326,1.0
4327,1.0
4328,1.0
4330,1.0
4331,0.8571428571428571
4332,1.0
4333,1.0
4334,0.88
4335,1.0
4336,1.0
4337,1.0
4338,1.0
4339,1.0
4340,1.0
4341,1.0
4342,0.8
4343,1.0
4344,1.0
4345,1.0
4346,0.9230769230769231
4347,1.0
4348,1.0
4349,0.9090909090909091
4350,1.0
4351,0.96875
4352,1.0
4353,1.0
4354,0.8823529411764706
4355,1.0
4356,1.0
4357,0.8888888888888888
4358,1.0
4359,1.0
4361,1.0
4362,0.9090909090909091
4363,1.0
4364,1.0
4365,1.0
4366,1.0
4367,1.0
4368,0.875
4369,1.0
4370,1.0
4371,1.0
4372,1.0
4373,1.0
4375,0.8888888888888888
4376,1.0
4377,0.9230769230769231
4378,1.0
4379,1.0
4380,1.0
4381,1.0
4382,1.0
4383,0.9166666666666666
4384,1.0
4385,1.0
4386,0.9166666666666666
4387,1.0
4388,1.0
4391,1.0
4393,0.9230769230769231
4395,0.75
4397,1.0
4399,1.0
4400,0.9166666666666666
4401,1.0
4402,1.0
4403,1.0
4404,1.0
4406,1.0
4407,0.8333333333333334
4408,0.9473684210526315
4409,1.0
4410,1.0
4411,1.0
4412,1.0
4414,1.0
4415,0.9130434782608695
4416,1.0
4417,0.95
4419,0.9166666666666666
4420,1.0
4421,0.9230769230769231
4422,0.625
4423,1.0
4424,1.0
4425,1.0
4426,1.0
4427,1.0
4428,1.0
4429,0.9166666666666666
4430,1.0
4431,1.0
4432,0.9333333333333333
4433,1.0
4434,1.0
4435,1.0
4436,1.0
4437,1.0
4438,1.0
4440,1.0
4441,1.0
4442,1.0
4443,1.0
4444,0.75
4445,1.0
4446,0.9333333333333333
4447,1.0
4448,0.967741935483871
4449,1.0
4450,0.9166666666666666
4451,1.0
4452,1.0
4453,1.0
4454,1.0
4455,1.0
4456,1.0
4457,1.0
4458,1.0
4459,0.9714285714285714
4460,1.0
4461,1.0
4462,1.0
4463,1.0
4464,1.0
4465,1.0
4466,1.0
4467,1.0
4468,0.75
4469,1.0
4470,1.0
4471,1.0
4472,1.0
4473,1.0
4474,1.0
4475,0.9
4476,1.0
4477,0.8
4478,1.0
4479,1.0
4480,1.0
4481,1.0
4482,0.9333333333333333
4483,1.0
4484,1.0
4485,0.8333333333333334
4486,1.0
4487,1.0
4488,1.0
4489,0.8571428571428571
4490,0.9285714285714286
4491,1.0
4492,1.0
4493,1.0
4494,0.9375
4495,1.0
4496,0.5
4497,1.0
4498,1.0
4499,1.0
4500,0.9285714285714286
4501,0.8846153846153846
4502,1.0
4503,0.5
4504,1.0
4505,0.8888888888888888
4506,1.0
4508,1.0
4509,1.0
4510,1.0
4511,0.9230769230769231
4512,1.0
4513,1.0
4516,1.0
4517,0.6666666666666666
4518,1.0
4519,1.0
4520,0.9090909090909091
4521,0.9047619047619048
4522,1.0
4523,1.0
4524,0.9090909090909091
4525,1.0
4526,1.0
4527,1.0
4528,1.0
4529,0.9
4530,1.0
4531,1.0
4532,0.9473684210526315
4533,1.0
4534,1.0
4535,0.9375
4536,1.0
4537,0.875
4538,1.0
4539,1.0
4540,0.9090909090909091
4541,0.9444444444444444
4542,1.0
4543,0.8461538461538461
4544,0.9230769230769231
4545,1.0
4546,0.875
4547,1.0
4549,1.0
4550,1.0
4551,0.9375
4552,1.0
4553,1.0
4554,0.8461538461538461
4555,0.9285714285714286
4556,1.0
4557,1.0
4558,0.0
4559,1.0
4561,1.0
4562,1.0
4563,1.0
4564,1.0
4565,1.0
4566,1.0
4567,1.0
4568,1.0
4569,0.95
4570,1.0
4571,1.0
4572,0.9375
4573,1.0
4574,1.0
4575,1.0
4576,1.0
4577,1.0
4578,1.0
4579,0.9411764705882353
4580,0.9
4581,1.0
4582,1.0
4583,1.0
4584,1.0
4585,1.0
4586,1.0
4587,0.875
4588,1.0
4589,0.95
4590,1.0
4591,1.0
4592,0.9166666666666666
4593,1.0
4595,1.0
4596,1.0
4597,1.0
4598,0.8181818181818182
4600,1.0
4601,0.75
4602,0.875
4604,0.8181818181818182
4605,1.0
4606,1.0
4607,1.0
4608,1.0
4609,0.8666666666666667
4610,0.8888888888888888
4611,1.0
4612,0.9375
4613,1.0
4615,1.0
4616,1.0
4617,1.0
4619,1.0
4620,1.0
4621,0.875
4622,1.0
4623,0.9444444444444444
4624,1.0
4625,0.9583333333333334
4626,1.0
4627,0.7647058823529411
4628,1.0
4630,1.0
4631,0.7857142857142857
4632,1.0
4633,1.0
4634,0.8235294117647058
4635,1.0
4637,1.0
4638,1.0
4639,1.0
4640,1.0
4642,0.875
4643,1.0
4644,1.0
4645,0.9130434782608695
4646,0.9
4647,0.9090909090909091
4648,1.0
4649,0.9375
4650,1.0
4651,1.0
4652,1.0
4653,1.0
4654,1.0
4655,1.0
4656,1.0
4657,1.0
4658,1.0
4659,1.0
4661,1.0
4662,1.0
4663,1.0
4664,1.0
4665,1.0
4666,1.0
4667,1.0
4669,0.8571428571428571
4670,0.8333333333333334
4671,1.0
4672,0.9230769230769231
4673,1.0
4674,1.0
4675,1.0
4676,1.0
4677,0.9090909090909091
4678,1.0
4679,1.0
4680,0.9047619047619048
4681,1.0
4683,0.75
4684,1.0
4685,1.0
4686,0.625
4687,1.0
4688,0.6666666666666666
4690,1.0
4691,1.0
4692,1.0
4693,1.0
4695,1.0
4696,1.0
4697,0.9375
4698,1.0
4699,1.0
4701,0.9333333333333333
4702,1.0
4703,0.875
4704,1.0
4705,1.0
4707,1.0
4709,1.0
4710,1.0
4711,0.8333333333333334
4713,1.0
4714,1.0
4716,1.0
4717,1.0
4718,1.0
4719,1.0
4720,1.0
4721,1.0
4722,1.0
4723,1.0
4724,1.0
4725,1.0
4726,1.0
4727,1.0
4728,0.8
4729,1.0
4730,1.0
4731,1.0
4732,0.8709677419354839
4733,1.0
4735,1.0
4736,1.0
4737,1.0
4738,0.9444444444444444
4739,1.0
4741,1.0
4742,1.0
4744,1.0
4745,1.0
4746,1.0
4747,0.0
4748,1.0
4749,1.0
4750,1.0
4751,0.875
4752,1.0
4753,0.8888888888888888
4754,1.0
4755,1.0
4756,1.0
4757,1.0
4758,0.8571428571428571
4759,1.0
4760,1.0
4761,1.0
4762,1.0
4764,1.0
4765,1.0
4766,0.8
4767,1.0
4768,1.0
4769,1.0
4770,1.0
4771,1.0
4772,0.9090909090909091
4773,1.0
4774,1.0
4775,0.9230769230769231
4776,0.9230769230769231
4777,1.0
4778,1.0
4779,1.0
4780,1.0
4781,1.0
4782,0.9805194805194806
4784,1.0
4785,1.0
4786,1.0
4787,0.96
4788,1.0
4789,0.9473684210526315
4790,1.0
4791,1.0
4792,1.0
4793,1.0
4794,1.0
4795,1.0
4796,0.875
4797,1.0
4799,1.0
4800,1.0
4802,1.0
4803,0.9583333333333334
4804,0.9032258064516129
4805,1.0
4806,1.0
4807,1.0
4808,1.0
4809,1.0
4810,0.6666666666666666
4811,1.0
4812,1.0
4813,1.0
4814,0.9148936170212766
4815,1.0
4816,1.0
4817,1.0
4818,1.0
4820,1.0
4821,0.9444444444444444
4822,1.0
4823,0.9444444444444444
4824,1.0
4826,1.0
4827,0.8
4829,0.9230769230769231
4831,1.0
4832,0.9
4833,1.0
4835,1.0
4836,1.0
4837,1.0
4838,1.0
4839,1.0
4840,0.9375
4841,0.9166666666666666
4843,1.0
4844,0.8888888888888888
4845,1.0
4846,1.0
4847,0.8695652173913043
4849,1.0
4850,1.0
4851,1.0
4852,1.0
4853,1.0
4854,1.0
4855,1.0
4856,0.9318181818181818
4858,0.8571428571428571
4861,1.0
4862,0.8461538461538461
4863,0.6666666666666666
4865,1.0
4866,1.0
4867,1.0
4868,0.8333333333333334
4869,1.0
4870,1.0
4871,1.0
4872,1.0
4873,1.0
4874,1.0
4875,1.0
4877,1.0
4878,1.0
4879,1.0
4880,1.0
4881,1.0
4882,1.0
4884,1.0
4885,0.8
4886,1.0
4887,0.9545454545454546
4888,1.0
4889,1.0
4891,1.0
4892,1.0
4893,1.0
4894,1.0
4895,1.0
4896,1.0
4897,0.9230769230769231
4898,1.0
4899,1.0
4900,0.8333333333333334
4901,1.0
4902,0.75
4903,1.0
4904,1.0
4905,0.8928571428571429
4906,0.9375
4907,1.0
4908,0.875
4909,1.0
4910,0.9333333333333333
4911,1.0
4912,1.0
4913,1.0
4914,1.0
4915,1.0
4916,1.0
4917,1.0
4918,1.0
4919,1.0
4920,1.0
4921,0.5
4923,0.9
4924,1.0
4925,0.9545454545454546
4926,1.0
4927,1.0
4928,1.0
4929,1.0
4930,1.0
4931,0.75
4933,1.0
4934,0.9583333333333334
4935,1.0
4936,1.0
4937,0.8
4938,1.0
4940,1.0
4941,0.8888888888888888
4942,1.0
4943,1.0
4944,1.0
4945,1.0
4946,1.0
4947,1.0
4948,1.0
4949,0.8888888888888888
4950,0.9583333333333334
4951,0.875
4952,1.0
4953,1.0
4954,1.0
4955,0.875
4956,1.0
4957,1.0
4958,1.0
4959,0.8333333333333334
4960,1.0
4961,1.0
4962,1.0
4963,1.0
4964,0.9230769230769231
4965,1.0
4966,0.9473684210526315
4967,1.0
4968,0.9166666666666666
4969,1.0
4970,1.0
4971,1.0
4972,1.0
4973,0.7142857142857143
4974,1.0
4975,0.9545454545454546
4976,0.9090909090909091
4977,0.9642857142857143
4979,1.0
4980,1.0
4981,1.0
4982,0.5
4983,1.0
4984,1.0
4985,0.8333333333333334
4987,1.0
4988,1.0
4989,1.0
4990,1.0
4991,1.0
4992,1.0
4993,0.5
4994,0.9444444444444444
4995,1.0
4996,0.8571428571428571
4997,0.875
4998,0.9473684210526315
4999,1.0
5000,1.0
5003,1.0
5004,1.0
5005,0.7857142857142857
5006,1.0
5007,1.0
5009,0.9090909090909091
5011,1.0
5012,1.0
5013,0.9375
5014,1.0
5015,1.0
5016,1.0
5017,1.0
5018,1.0
5019,1.0
5020,1.0
5021,1.0
5022,0.9166666666666666
5023,1.0
5025,1.0
5026,1.0
5027,1.0
5029,1.0
5030,1.0
5031,1.0
5032,1.0
5033,1.0
5035,1.0
5036,1.0
5037,1.0
5038,0.8823529411764706
5039,1.0
5040,1.0
5041,1.0
5042,1.0
5043,1.0
5044,0.875
5045,1.0
5046,0.8461538461538461
5047,1.0
5048,1.0
5049,0.8888888888888888
5050,1.0
5051,0.75
5052,1.0
5053,1.0
5054,1.0
5056,1.0
5057,1.0
5058,1.0
5059,1.0
5060,1.0
5061,1.0
5062,1.0
5063,1.0
5064,1.0
5065,1.0
5066,1.0
5067,1.0
5068,1.0
5069,1.0
5070,1.0
5071,1.0
5072,1.0
5073,1.0
5074,1.0
5075,1.0
5076,1.0
5077,1.0
5078,1.0
5079,1.0
5080,1.0
5081,0.8333333333333334
5084,1.0
5087,0.8947368421052632
5088,1.0
5089,1.0
5090,1.0
5093,0.8333333333333334
5095,1.0
5096,0.9545454545454546
5097,1.0
5098,1.0
5099,0.9
5101,1.0
5102,0.9642857142857143
5103,1.0
5104,0.875
5105,0.6666666666666666
5107,1.0
5108,0.9411764705882353
5109,1.0
5110,1.0
5111,0.9
5112,1.0
5113,1.0
5114,1.0
5115,1.0
5116,1.0
5117,1.0
5118,1.0
5119,0.8333333333333334
5120,0.9534883720930233
5121,0.9
5122,1.0
5124,0.925
5125,1.0
5126,1.0
5127,1.0
5128,1.0
5129,1.0
5131,1.0
5132,0.8333333333333334
5133,1.0
5134,1.0
5135,1.0
5136,0.875
5139,0.8
5140,0.8181818181818182
5142,0.8888888888888888
5143,1.0
5144,1.0
5145,1.0
5146,0.9411764705882353
5147,1.0
5148,1.0
5149,0.95
5150,1.0
5151,1.0
5152,1.0
5153,0.75
5154,1.0
5155,1.0
5156,1.0
5157,0.95
5158,0.8571428571428571
5159,1.0
5160,1.0
5161,1.0
5162,0.9166666666666666
5163,1.0
5164,0.9285714285714286
5165,0.9523809523809523
5166,1.0
5167,1.0
5169,1.0
5170,1.0
5171,1.0
5173,1.0
5174,1.0
5175,1.0
5177,1.0
5179,1.0
5180,0.92
5181,1.0
5182,0.8181818181818182
5183,1.0
5184,1.0
5185,1.0
5186,1.0
5187,1.0
5188,0.9090909090909091
5189,1.0
5190,1.0
5191,0.875
5192,0.92
5193,1.0
5194,1.0
5196,1.0
5197,0.7777777777777778
5198,1.0
5199,1.0
5200,0.8823529411764706
5201,1.0
5202,1.0
5203,0.9156626506024096
5204,1.0
5205,1.0
5206,1.0
5207,1.0
5208,1.0
5209,1.0
5211,1.0
5212,1.0
5213,1.0
5214,1.0
5215,1.0
5216,1.0
5217,1.0
5218,0.96
5219,1.0
5220,1.0
5221,1.0
5222,1.0
5223,1.0
5224,1.0
5226,1.0
5227,1.0
5228,1.0
5229,1.0
5230,0.9375
5233,0.8
5234,1.0
5236,1.0
5237,1.0
5238,0.6
5239,0.7777777777777778
5241,0.88
5242,1.0
5243,1.0
5244,0.8928571428571429
5245,1.0
5246,0.8888888888888888
5247,1.0
5248,1.0
5249,1.0
5250,1.0
5251,0.9523809523809523
5253,1.0
5254,1.0
5257,0.9090909090909091
5258,1.0
5259,1.0
5260,1.0
5261,1.0
5262,1.0
5263,1.0
5266,1.0
5267,1.0
5268,1.0
5269,1.0
5271,1.0
5273,0.9545454545454546
5275,0.9285714285714286
5276,0.9411764705882353
5277,1.0
5278,1.0
5279,1.0
5280,0.8421052631578947
5281,1.0
5282,1.0
5283,1.0
5285,1.0
5286,0.9583333333333334
5287,1.0
5288,1.0
5289,0.8571428571428571
5290,1.0
5291,1.0
5292,1.0
5293,1.0
5294,0.9166666666666666
5295,0.9444444444444444
5296,1.0
5297,0.9
5299,0.6666666666666666
5300,1.0
5301,1.0
5302,1.0
5303,0.8421052631578947
5304,1.0
5305,0.9
5306,1.0
5307,1.0
5308,0.9047619047619048
5309,0.9333333333333333
5310,0.8888888888888888
5311,1.0
5312,0.9636363636363636
5313,1.0
5314,1.0
