sub_score,Percentage of positive
5928,0.0
5929,0.2
5930,0.3333333333333333
5931,0.0
5933,0.0
5936,0.0
5937,0.0
5938,0.0
5939,0.0
5941,0.0
5942,0.0
5943,0.0
5947,0.0
5948,0.4
5951,0.0
5954,0.0
5955,0.0
5957,0.3333333333333333
5958,0.0
5959,0.11764705882352941
5961,0.4
5963,0.0
5964,0.14285714285714285
5965,0.0
5966,0.0
5967,0.0
5968,0.0
5969,0.07692307692307693
5970,0.125
5971,0.25
5972,0.0
5973,0.18181818181818182
5974,0.0
5975,0.6666666666666666
5976,0.125
5978,0.375
5979,0.125
5981,0.11320754716981132
5983,0.3333333333333333
5986,0.09090909090909091
5988,0.047619047619047616
5990,0.0
5994,0.0
5995,0.16666666666666666
5997,0.0
5998,0.16666666666666666
6000,0.09375
6002,0.2857142857142857
6003,0.15384615384615385
6004,1.0
6005,0.08695652173913043
6007,0.0
6009,0.1875
6010,0.06666666666666667
6011,0.0
6012,0.0
6015,0.0
6016,0.125
6018,0.0
6019,0.25
6020,0.0
6022,0.0
6023,0.0
6024,0.3333333333333333
6025,1.0
6026,0.2857142857142857
6027,0.0
6028,0.3333333333333333
6029,0.6666666666666666
6030,0.0
6031,0.058823529411764705
6032,0.0
6033,0.0
6036,0.1
6037,0.07142857142857142
6040,0.1111111111111111
6041,0.3333333333333333
6042,0.0
6043,0.0
6044,0.0
6046,0.0
6047,0.25
6048,0.058823529411764705
6049,0.0
6050,0.07142857142857142
6051,0.2222222222222222
6052,0.16666666666666666
6053,0.25
6054,0.5
6055,0.5
6056,0.25
6057,0.125
6058,0.25
6059,0.0
6060,0.0
6061,0.0
6062,0.0
6063,0.17647058823529413
6064,0.0
6065,0.0
6066,0.0
6067,0.5
6070,0.5
6071,0.2
6072,0.14285714285714285
6073,0.09090909090909091
6074,0.2222222222222222
6075,0.0
6076,0.25
6077,0.041666666666666664
6078,0.0
6079,0.0
6080,0.3333333333333333
6081,0.05263157894736842
6082,0.0
6083,0.5
6084,0.14285714285714285
6085,0.05555555555555555
6086,0.0
6089,0.0
6090,0.1
6091,0.125
6093,0.25
6095,0.125
6097,0.25
6098,0.2
6099,0.0
6100,0.0
6102,0.0
6103,0.06666666666666667
6104,0.5
6105,0.25
6106,0.0
6107,0.18181818181818182
6108,0.125
6109,0.0
6110,0.2
6111,0.16666666666666666
6112,0.0
6113,0.06666666666666667
6114,0.09090909090909091
6115,0.0
6118,0.0
6119,0.0
6120,0.25
6121,0.1111111111111111
6122,0.0
6123,0.2727272727272727
6125,0.0
6126,0.08333333333333333
6127,0.0
6129,0.0
6130,0.0
6131,0.15384615384615385
6132,0.0
6133,0.2
6134,0.0
6135,0.08333333333333333
6136,0.5
6137,0.0
6138,0.14285714285714285
6140,0.09090909090909091
6142,0.25
6143,0.17647058823529413
6144,0.0
6145,0.0
6146,0.0
6147,0.0
6150,0.23076923076923078
6152,0.08333333333333333
6153,0.0
6154,0.14285714285714285
6155,0.22727272727272727
6156,0.0
6157,0.0
6158,0.0
6159,0.0
6160,0.2
6161,0.0
6162,0.0
6163,0.0
6164,0.08823529411764706
6165,0.25
6166,0.0
6167,0.16
6168,0.2222222222222222
6169,0.0
6170,0.1
6171,0.25
6172,0.1
6173,0.09090909090909091
6176,0.25
6178,0.3157894736842105
6179,0.06896551724137931
6180,0.0
6181,0.08333333333333333
6184,0.0
6185,0.15789473684210525
6187,0.0
6188,0.2
6189,0.5
6191,1.0
6193,0.18181818181818182
6194,0.041666666666666664
6197,0.0
6198,0.16666666666666666
6199,0.14285714285714285
6200,0.0
6203,0.0
6204,0.14285714285714285
6205,0.1111111111111111
6206,0.18181818181818182
6207,0.0
6208,0.08333333333333333
6209,0.1
6210,0.0
6213,0.25
6214,0.2
6215,0.0
6217,0.0
6218,0.0625
6219,0.09090909090909091
6220,0.0
6223,0.0
6224,0.07692307692307693
6226,0.23809523809523808
6227,0.2222222222222222
6228,0.25
6229,0.18181818181818182
6230,0.0
6231,0.0
6232,0.0
6233,0.14285714285714285
6234,0.21428571428571427
6235,0.16666666666666666
6236,0.08333333333333333
6237,0.0
6238,0.17647058823529413
6239,0.3333333333333333
6240,0.0
6241,0.3333333333333333
6242,0.0
6243,0.0
6245,0.0
6248,0.16666666666666666
6249,0.125
6252,0.0
6253,0.0
6254,0.0
6255,0.2
6256,0.0
6257,0.0
6258,0.0
6259,0.19047619047619047
6261,0.0
6262,0.0
6263,0.0
6264,0.1111111111111111
6265,0.1
6266,0.11764705882352941
6267,0.0
6268,0.3
6269,0.25
6270,0.0
6271,0.08333333333333333
6272,0.0
6273,0.16666666666666666
6274,0.2857142857142857
6275,0.0
6276,0.0
6277,0.0
6279,0.07692307692307693
6280,0.16666666666666666
6281,0.0
6282,0.1
6283,0.0
6285,0.15
6286,0.3333333333333333
6287,0.25
6288,0.0
6289,0.0
6290,0.0
6291,0.125
6292,0.0
6293,0.0
6294,0.15789473684210525
6295,0.0
6297,0.3333333333333333
6298,0.125
6300,0.14285714285714285
6301,0.0
6303,0.0
6306,0.0
6308,0.0
6309,0.1111111111111111
6310,0.3333333333333333
6311,0.0
6312,0.14285714285714285
6313,0.3333333333333333
6315,0.0
6316,0.0
6317,0.16666666666666666
6318,0.0
6319,0.0
6320,0.18181818181818182
6321,0.0
6322,0.0
6323,0.0
6324,0.08333333333333333
6325,0.0
6326,0.0
6328,0.029411764705882353
6329,0.0
6331,0.0
6332,0.5
6333,0.0
6334,0.4
6336,0.0
6339,0.0
6340,0.0
6341,0.0
6342,0.2
6343,0.0
6344,0.5
6345,0.29411764705882354
6347,0.0
6349,0.0625
6350,0.0
6351,0.0
6352,0.1
6353,0.0
6355,0.75
6356,0.0
6358,0.125
6359,0.037037037037037035
6360,0.17391304347826086
6361,0.0
6362,0.0
6363,0.2
6365,0.0
6366,0.05263157894736842
6368,0.0
6369,0.25
6370,0.13333333333333333
6371,0.15151515151515152
6373,0.16666666666666666
6374,0.0
6377,0.0
6379,0.0
6380,0.1111111111111111
6381,0.4
6382,0.04
6383,0.1111111111111111
6384,0.0
6386,0.0
6388,0.0
6389,0.0
6390,0.25
6393,0.0
6394,0.0
6395,0.0
6396,0.18181818181818182
6397,0.0
6399,0.0
6400,0.0
6402,0.16666666666666666
6403,0.3333333333333333
6404,0.0
6405,0.0
6406,0.3333333333333333
6407,0.15789473684210525
6408,0.0
6409,0.0
6410,0.125
6411,0.18181818181818182
6412,0.17647058823529413
6413,0.0
6415,0.25
6417,0.0
6418,0.0
6419,0.25
6421,0.4
6423,0.15384615384615385
6424,0.15789473684210525
6425,0.0
6426,0.0
6427,0.16666666666666666
6428,0.043478260869565216
6429,0.14285714285714285
6430,0.0
6431,0.1111111111111111
6432,0.0
6433,0.0
6436,0.25
6440,0.20588235294117646
6442,0.0
6444,0.18181818181818182
6445,0.16666666666666666
6447,0.09090909090909091
6448,0.0
6449,0.125
6454,0.25
6456,0.0
6457,0.2857142857142857
6458,0.42857142857142855
6460,0.0
6462,0.5
6463,0.125
6464,0.18181818181818182
6465,0.0
6466,0.0
6467,0.0
6468,0.0
6469,0.16666666666666666
6470,0.0
6471,0.17647058823529413
6473,0.25
6474,0.25
6475,0.0
6476,0.09090909090909091
6477,0.0
6478,0.0
6479,0.10852713178294573
6480,0.0
6481,0.0
6482,0.0
6483,0.0
6484,0.09090909090909091
6485,0.0
6488,0.08333333333333333
6489,0.0
6490,0.0
6491,0.3333333333333333
6492,0.0
6493,0.0
6495,0.0
6496,0.0
6498,0.0
6500,0.3333333333333333
6501,0.0
6502,0.0
6503,0.0
6505,0.08333333333333333
6506,0.25
6507,0.0
6509,0.06666666666666667
6512,0.0
6513,0.2222222222222222
6515,0.16666666666666666
6516,0.25
6517,0.0
6518,0.0
6519,0.2222222222222222
6521,0.0
6524,0.05555555555555555
6525,0.3333333333333333
6526,0.5
6527,0.0
6528,0.0
6529,0.0
6530,0.25
6531,0.0
6535,0.0
6536,0.1111111111111111
6538,0.0
6539,0.09090909090909091
6540,0.0
6541,0.0
6542,0.07692307692307693
6543,0.5
6544,0.0
6546,0.0
6547,0.0
6548,0.16666666666666666
6550,0.0
6551,0.0
6552,0.3333333333333333
6553,0.42857142857142855
6554,0.0
6555,0.6666666666666666
6556,0.125
6557,0.0
6558,0.0
6559,0.0
6560,0.1111111111111111
6562,0.0
6564,0.2
6565,0.0
6568,0.14285714285714285
6572,0.0
6574,0.25
6575,0.0
6576,0.19047619047619047
6577,0.0
6579,0.25
6580,0.0
6581,0.0
6584,0.125
6585,0.5
6586,0.0
6588,0.2
6589,0.18181818181818182
6591,0.14285714285714285
6592,0.0
6594,0.0
6596,0.0
6597,0.0
6599,0.0
6600,0.0
6601,0.14285714285714285
6602,0.07142857142857142
6603,0.0
6604,0.0
6605,0.0
6607,0.18181818181818182
6608,0.16666666666666666
6609,0.0
6610,0.19047619047619047
6611,0.1111111111111111
6613,0.1
6614,0.2
6615,0.0
6617,0.2
6618,0.04
6619,0.14285714285714285
6620,0.0
6621,0.2
6622,0.0
6623,0.5
6624,0.14285714285714285
6626,0.6
6629,0.2
6630,0.14285714285714285
6631,0.0
6632,0.0
6633,0.16666666666666666
6634,0.125
6635,0.0
6636,0.5
6639,0.0
6640,0.0
6641,0.0
6643,0.16666666666666666
6644,0.0
6645,0.5
6646,0.25
6647,0.3125
6648,0.0
6650,0.0
6651,0.2
6653,0.16666666666666666
6655,0.1111111111111111
6657,0.5
6659,0.16666666666666666
6661,0.0
6664,0.14285714285714285
6665,0.0
6668,0.5
6669,0.3333333333333333
6670,0.0
6672,0.3333333333333333
6674,0.14893617021276595
6675,0.0
6676,0.0
6678,0.0
6679,0.0
6680,0.0
6681,0.09090909090909091
6682,0.0
6683,0.36363636363636365
6685,0.0
6687,0.25
6688,0.1
6689,0.3333333333333333
6692,0.0
6693,0.2
6696,0.20833333333333334
6698,0.125
6700,0.058823529411764705
6701,0.16666666666666666
6702,0.1111111111111111
6703,0.03225806451612903
6705,0.07692307692307693
6706,0.25
6708,0.16666666666666666
6709,0.15384615384615385
6710,0.0
6711,0.0
6712,0.05555555555555555
6713,0.0
6717,0.3333333333333333
6719,1.0
6720,0.125
6721,0.5
6723,0.14285714285714285
6724,0.0
6725,0.3333333333333333
6726,1.0
6727,0.4
6728,0.3333333333333333
6729,0.13333333333333333
6731,0.0
6732,0.10526315789473684
6733,1.0
6734,0.07692307692307693
6736,0.2413793103448276
6737,0.14285714285714285
6738,0.1111111111111111
6740,0.0
6741,0.16666666666666666
6742,0.2
6743,0.2
6744,0.2857142857142857
6746,0.0
6747,0.0
6748,0.2
6749,0.2222222222222222
6750,0.0625
6751,0.14285714285714285
6752,0.2
6754,0.3333333333333333
6758,0.3333333333333333
6759,0.0
6760,0.42857142857142855
6762,0.16666666666666666
6763,0.07692307692307693
6764,0.0
6765,0.25
6766,0.25
6767,0.16666666666666666
6769,0.0
6771,0.21052631578947367
6772,0.0
6773,0.0
6775,0.0
6777,0.2
6778,0.08695652173913043
6779,0.125
6780,0.0
6781,0.3333333333333333
6782,0.25
6783,0.07142857142857142
6784,0.38461538461538464
6785,0.0
6786,0.0
6787,0.0
6788,0.17647058823529413
6789,0.3333333333333333
6790,0.5
6792,0.09090909090909091
6793,0.14285714285714285
6794,0.0
6796,0.14285714285714285
6797,0.15384615384615385
6800,0.0
6802,0.0
6803,0.25
6804,0.4
6808,0.14285714285714285
6810,0.0
6811,0.0
6812,0.125
6813,0.2
6817,0.125
6818,0.0
6820,0.0
6821,0.0
6822,0.0
6825,0.0
6827,0.2857142857142857
6829,0.0
6836,0.2222222222222222
6838,0.3333333333333333
6839,0.15789473684210525
6840,0.3333333333333333
6841,0.0
6842,0.13636363636363635
6844,0.0
6845,0.2
6846,0.10526315789473684
6848,0.1111111111111111
6849,0.0
6850,0.0
6851,0.0
6853,0.08
6854,0.125
6855,0.0
6857,0.1
6859,0.16666666666666666
6863,0.14285714285714285
6864,0.0
6866,0.0
6867,0.0
6869,0.5
6870,0.07692307692307693
6871,0.2857142857142857
6872,0.14285714285714285
6874,0.0
6875,0.0
6876,0.0
6877,0.0
6879,0.0
6880,0.0
6883,0.1
6885,0.3
6887,0.0
6888,0.0
6889,0.125
6890,0.5
6891,0.0
6893,0.0
6894,0.13043478260869565
6895,0.0
6896,0.0
6897,0.3333333333333333
6898,0.16666666666666666
6900,0.0
6901,0.5
6902,0.0
6904,0.0
6906,0.0
6907,0.14285714285714285
6908,0.09523809523809523
6909,0.0
6910,0.5
6911,0.1
6912,0.18181818181818182
6915,0.0
6916,0.05263157894736842
6917,0.14285714285714285
6918,0.0
6921,0.0
6923,0.16666666666666666
6924,0.0
6925,1.0
6926,0.09090909090909091
6927,0.07407407407407407
6928,0.15151515151515152
6929,0.0
6930,0.3333333333333333
6931,0.0
6933,0.0
6934,0.0
6935,0.0
6938,0.0
6939,0.0
6940,0.18181818181818182
6941,0.14285714285714285
6942,0.375
6943,0.125
6945,0.25
6947,0.14285714285714285
6949,0.038461538461538464
6950,0.0
6951,0.6666666666666666
6952,0.0
6953,0.0
6954,0.0
6956,0.0
6957,0.25
6959,0.0
6961,0.0
6964,0.0
6965,0.0
6969,0.0
6970,0.0
6971,0.3333333333333333
6973,0.0
6975,0.0
6976,0.0
6977,0.0
6978,0.0
6979,0.16666666666666666
6980,0.07407407407407407
6981,0.26666666666666666
6983,0.0
6986,0.0
6987,0.0
6991,0.3333333333333333
6992,0.0
6994,0.1111111111111111
6995,0.0
6996,0.0
6998,0.15789473684210525
7000,0.1
7001,0.0
7002,0.0
7003,0.5
7004,0.07692307692307693
7005,0.0
7006,0.15384615384615385
7008,0.0
7009,0.13333333333333333
7011,0.25
7012,0.0
7014,0.0
7015,0.0
7016,0.3333333333333333
7017,0.08333333333333333
7018,0.10526315789473684
7019,0.0
7020,0.1111111111111111
7021,0.15384615384615385
7025,0.25
7027,0.0
7030,0.0
7031,0.0
7035,0.0
7036,0.5
7037,0.125
7038,0.3333333333333333
7039,0.0
7041,0.0
7043,0.2
7044,0.05555555555555555
7045,0.0
7046,0.0
7047,0.125
7048,0.1
7049,0.16666666666666666
7050,0.1111111111111111
7051,0.0
7052,0.08333333333333333
7053,0.3333333333333333
7055,0.375
7056,0.0
7057,0.16666666666666666
7059,0.1111111111111111
7061,0.14285714285714285
7062,0.0
7065,0.0
7066,0.2
7072,0.0
7075,0.4
7076,0.0
7077,0.07142857142857142
7079,0.14285714285714285
7081,0.0
7083,1.0
7084,0.0
7086,0.07142857142857142
7087,0.0
7090,0.0
7094,0.16666666666666666
7095,0.14285714285714285
7096,0.0
7097,0.16666666666666666
7098,0.0
7099,0.10526315789473684
7100,0.0
7101,0.0
7102,0.3333333333333333
7104,0.0
7105,0.08695652173913043
7107,0.0
7108,0.0
7109,0.0
7111,0.18518518518518517
7112,0.0
7113,0.0
7115,0.0
7116,0.08695652173913043
7117,0.07692307692307693
7118,0.15384615384615385
7120,0.3333333333333333
7124,0.08333333333333333
7125,0.0
7126,0.1
7130,0.15
7132,0.1111111111111111
7133,0.14285714285714285
7134,0.3333333333333333
7135,0.058823529411764705
7138,0.3333333333333333
7140,0.1111111111111111
7141,0.0
7142,0.047619047619047616
7143,0.0
7144,0.0
7145,0.0
7146,0.25
7147,0.3333333333333333
7149,0.0
7150,0.2
7151,0.2857142857142857
7152,0.0
7153,0.0
7154,0.0
7155,0.0
7158,0.0
7159,0.42857142857142855
7160,0.125
7161,0.03333333333333333
7162,0.08333333333333333
7163,0.0
7164,0.1111111111111111
7167,0.0
7168,0.17647058823529413
7169,0.11764705882352941
7170,0.038461538461538464
7172,0.2857142857142857
7173,0.2
7174,0.0
7175,0.1111111111111111
7176,0.5
7178,0.25
7183,0.25
7184,0.06666666666666667
7185,0.0
7186,0.0
7187,0.0
7188,0.1
7189,0.0
7190,0.0
7191,0.16666666666666666
7194,0.16666666666666666
7195,0.1
7196,0.16666666666666666
7197,0.0
7198,0.3333333333333333
7199,0.14285714285714285
7200,0.1
7206,0.1111111111111111
7207,0.14285714285714285
7208,0.1111111111111111
7210,0.2
7211,0.2727272727272727
7213,0.5
7217,0.0
7218,0.1111111111111111
7219,0.5
7220,0.2857142857142857
7222,0.2222222222222222
7224,0.0
7225,0.3333333333333333
7227,0.2
7228,0.0
7230,0.3333333333333333
7232,0.125
7233,0.1875
7234,0.0
7235,0.10526315789473684
7238,0.2222222222222222
7241,0.0
7242,0.16666666666666666
7243,0.0
7244,0.0
7246,0.0
7248,0.0
7250,0.0
7251,0.75
7252,0.1111111111111111
7256,0.0
7257,0.0
7259,0.23076923076923078
7263,0.08333333333333333
7264,0.1111111111111111
7265,0.16666666666666666
7267,0.0
7270,0.125
7274,0.0
7276,0.0
7277,0.16666666666666666
7278,0.0
7279,0.3333333333333333
7280,0.2777777777777778
7281,0.16666666666666666
7283,0.125
7286,0.0
7287,0.05555555555555555
7289,0.0
7290,0.1
7291,0.125
7293,0.0
7294,0.1
7295,0.0
7296,0.0
7299,0.0
7300,0.0
7302,0.17647058823529413
7303,0.1
7305,0.0
7306,0.0
7307,0.25
7308,0.0
7309,0.17647058823529413
7310,0.25
7311,0.0
7312,0.16666666666666666
7316,0.0
7317,0.0
7318,0.3333333333333333
7320,0.0
7322,0.0
7323,0.0
7324,0.0
7327,0.2
7328,0.2857142857142857
7329,1.0
7330,0.0
7331,0.2
7332,0.0
7333,0.2
7334,0.0
7338,0.045454545454545456
7339,0.0
7340,0.0
7341,0.16666666666666666
7343,0.0
7344,0.25
7345,0.10606060606060606
7346,0.0
7348,0.125
7351,0.0
7352,0.0
7353,0.25
7354,0.18518518518518517
7355,0.0
7356,0.0
7359,0.15384615384615385
7360,0.0
7364,0.1111111111111111
7366,0.0
7367,0.23076923076923078
7369,0.15384615384615385
7370,0.16666666666666666
7372,0.0625
7373,0.125
7374,0.1111111111111111
7375,0.0
7376,0.14285714285714285
7377,0.037037037037037035
7378,0.0
7379,0.0
7381,0.0
7383,0.0
7386,0.0
7388,0.0
7389,0.0
7390,0.07692307692307693
7391,0.42857142857142855
7393,0.0
7394,0.0
7396,0.3333333333333333
7398,0.1875
7401,0.0
7402,0.0
7403,0.0
7404,0.14814814814814814
7405,0.14285714285714285
7407,0.0
7410,0.0
7411,0.0
7412,0.0
7414,0.1875
7415,0.5
7416,0.125
7417,0.4
7418,0.0
7419,0.0
7420,0.0
7421,0.0
7422,0.14285714285714285
7423,0.0
7427,0.25
7429,0.3333333333333333
7431,0.0
7434,0.1
7435,0.2
7437,0.16129032258064516
7439,0.0
7440,0.13333333333333333
7444,0.18181818181818182
7446,0.08333333333333333
7447,0.125
7448,0.3333333333333333
7449,0.0
7450,0.1
7451,0.2857142857142857
7452,0.0
7454,0.0
7455,0.0
7456,0.0
7457,0.0
7458,0.0
7460,0.0
7463,0.0
7464,0.2727272727272727
7466,0.0
7468,0.09090909090909091
7469,0.06666666666666667
7471,0.0
7472,0.2222222222222222
7474,0.2
7475,0.17647058823529413
7477,0.15789473684210525
7478,0.0
7480,0.2
7481,0.09090909090909091
7482,0.15384615384615385
7485,0.0
7486,0.6666666666666666
7488,0.14285714285714285
7490,0.0
7492,0.14285714285714285
7494,0.0
7497,0.14285714285714285
7502,0.0
7503,0.16666666666666666
7506,0.2857142857142857
7507,0.09090909090909091
7509,0.0
7510,0.2
7511,0.0
7514,0.3333333333333333
7516,0.0
7517,0.0
7519,0.14814814814814814
7521,0.2
7522,0.0
7523,0.0
7524,0.0
7525,0.0
7526,0.0
7527,0.0
7530,0.0
7532,0.2631578947368421
7533,0.0
7534,0.0
7535,0.0
7536,0.14285714285714285
7537,0.0
7538,0.5
7541,0.08888888888888889
7542,0.0
7543,0.0
7545,0.0
7550,0.125
7551,0.0
7552,0.0
7553,0.125
7554,0.14285714285714285
7556,0.0
7557,0.09090909090909091
7559,0.0625
7561,0.14285714285714285
7562,0.0
7563,0.10714285714285714
7566,0.13333333333333333
7567,0.16666666666666666
7569,0.3333333333333333
7570,0.0
7573,0.07692307692307693
7574,0.19047619047619047
7575,0.1
7576,0.11764705882352941
7578,0.4
7579,0.14285714285714285
7581,0.08333333333333333
7583,0.06666666666666667
7584,0.1
7585,0.0
7586,0.375
7588,0.3333333333333333
7589,0.0
7590,0.14
7591,0.0
7596,0.16666666666666666
7600,0.16666666666666666
7601,0.08
7607,0.25
7608,0.0
7609,0.0
7612,0.05714285714285714
7613,0.3333333333333333
7614,0.2222222222222222
7616,0.5
7617,0.125
7618,0.08333333333333333
7620,0.08
7624,0.0
7626,0.0
7627,0.0
7628,0.0
7635,0.0
7636,0.17647058823529413
7640,0.0
7644,0.09523809523809523
7645,0.0
7647,0.1111111111111111
7649,0.0
7652,0.09090909090909091
7654,0.14285714285714285
7656,0.0
7657,0.0
7658,0.1
7661,0.0
7663,0.14285714285714285
7666,0.0
7667,0.0
7670,0.0
7673,0.25
7674,0.16666666666666666
7675,0.36363636363636365
7677,0.16666666666666666
7678,0.2
7679,0.0
7680,0.1
7681,0.25
7682,0.2
7688,0.2
7691,0.0
7692,0.058823529411764705
7693,0.6666666666666666
7694,0.11764705882352941
7695,0.1
7696,0.15384615384615385
7697,0.4
7698,0.15384615384615385
7699,0.3333333333333333
7701,0.5
7703,0.0
7705,0.6666666666666666
7706,0.3333333333333333
7708,0.3333333333333333
7710,0.0
7712,0.5
7713,0.5714285714285714
7716,0.2222222222222222
7720,0.1111111111111111
7721,0.25
7725,0.1111111111111111
7732,0.125
7733,0.0
7734,0.5
7735,0.15789473684210525
7736,0.10526315789473684
7737,0.5
7738,0.13333333333333333
7740,0.0
7742,0.0
7744,1.0
7745,0.0
7746,1.0
7748,0.0
7750,0.0
7751,0.5
7752,0.0
7753,0.0
7754,0.3333333333333333
7756,0.125
7757,0.1111111111111111
7758,0.0
7761,0.0
7762,0.0
7766,0.25
7767,0.08333333333333333
7768,0.0
7769,0.0
7770,0.0
7772,0.0
7773,0.3333333333333333
7774,0.25
7775,0.0
7776,0.16
7777,0.1111111111111111
7778,0.0
7782,0.09090909090909091
7783,0.3333333333333333
7786,0.0
7787,0.0
7788,0.0
7789,0.0
7790,0.0
7791,0.125
7796,0.6666666666666666
7797,0.09090909090909091
7801,0.16666666666666666
7802,0.0
7804,0.08
7806,0.3333333333333333
7809,0.125
7810,0.0
7811,0.0
7812,0.2
7813,0.0
7814,0.0
7816,0.0
7817,0.09523809523809523
7818,0.1
7819,0.0
7820,0.0
7821,0.18181818181818182
7824,0.2
7825,0.0
7826,0.0
7828,0.15384615384615385
7831,0.1111111111111111
7832,0.0
7833,0.0
7835,0.0
7840,0.07142857142857142
7844,0.08695652173913043
7845,0.0
7848,0.16666666666666666
7851,0.0
7852,0.6666666666666666
7853,0.0
7856,0.25
7857,0.3333333333333333
7858,0.0
7862,0.09090909090909091
7863,0.3333333333333333
7866,0.0
7867,0.0
7868,0.0
7870,0.5
7871,0.0
7872,0.09090909090909091
7874,0.25
7875,0.3333333333333333
7882,0.3333333333333333
7884,0.25
7885,0.14285714285714285
7887,0.25
7890,0.2222222222222222
7892,0.2
7893,0.3076923076923077
7896,0.0
7897,0.14285714285714285
7901,0.0
7904,0.0
7905,0.0
7908,0.05
7911,0.09090909090909091
7912,0.0
7913,0.0
7916,0.0
7918,0.25
7919,0.0
7920,0.09523809523809523
7923,0.5
7924,0.0
7926,0.0
7928,0.15384615384615385
7929,0.25
7931,0.0
7932,0.041666666666666664
7933,0.0
7934,0.15
7935,0.0
7936,0.1111111111111111
7938,0.5
7940,0.1875
7941,0.2
7943,0.0
7944,1.0
7945,0.14285714285714285
7946,0.0
7947,0.25
7950,0.375
7951,0.0
7954,0.0
7956,0.0
7957,0.14285714285714285
7959,0.0
7960,0.0
7961,0.0
7962,0.0
7965,0.125
7967,0.16666666666666666
7969,0.11764705882352941
7972,0.0
7973,0.0
7975,0.0
7977,0.1111111111111111
7978,0.2857142857142857
7981,0.0
7982,0.0
7983,0.16666666666666666
7985,0.14285714285714285
7986,0.15
7987,0.0
7989,0.0
7992,0.0
7993,0.0
7995,0.1111111111111111
7997,0.08108108108108109
7998,0.16666666666666666
8000,0.5
8002,0.3333333333333333
8004,0.3
8009,0.3333333333333333
8010,0.14705882352941177
8011,0.08333333333333333
8012,0.0
8015,0.0
8017,0.0
8018,0.0
8020,0.0
8022,0.0
8023,0.05555555555555555
8026,0.0
8029,0.0
8030,0.0
8031,0.12903225806451613
8032,0.0
8033,0.3333333333333333
8034,0.2
8037,0.1
8039,0.14285714285714285
8040,0.0
8043,0.0
8044,0.5
8046,0.25
8047,0.5
8048,0.09090909090909091
8050,0.26666666666666666
8051,0.0
8054,0.14285714285714285
8056,0.0
8057,0.13333333333333333
8058,0.3333333333333333
8059,0.2727272727272727
8060,0.0
8061,0.07692307692307693
8063,0.0625
8064,0.2222222222222222
8070,0.0
8071,0.0
8075,0.0
8079,0.0
8086,0.0
8088,0.07692307692307693
8089,0.0
8090,0.2857142857142857
8091,0.1
8092,0.0
8093,0.14285714285714285
8094,0.0
8096,0.0
8097,0.15384615384615385
8099,0.6666666666666666
8102,0.0
8103,0.0
8105,0.0
8107,0.0
8108,0.15151515151515152
8110,0.1111111111111111
8112,0.2
8115,0.0
8116,0.13043478260869565
8117,0.16666666666666666
8118,0.041666666666666664
8119,0.16666666666666666
8120,0.0
8122,0.0
8123,0.0
8124,0.0
8127,0.0
8128,0.15
8131,0.0
8132,0.0
8134,0.14285714285714285
8135,0.14285714285714285
8136,0.14285714285714285
8137,0.13333333333333333
8139,0.0
8146,0.0
8147,0.0
8151,0.12
8154,0.0
8155,0.125
8158,0.05
8160,0.0
8163,0.0
8171,0.0
8172,0.125
8173,0.1
8174,0.05555555555555555
8175,0.16666666666666666
8176,0.16666666666666666
8177,0.25
8178,0.23076923076923078
8179,0.0
8182,0.0
8183,0.0
8186,0.25
8188,0.0
8191,0.0
8193,0.0
8194,0.0
8199,0.3
8201,0.16666666666666666
8204,0.0
8205,0.0
8207,0.3333333333333333
8208,0.16666666666666666
8209,0.15
8213,0.0
8214,0.0
8215,0.5555555555555556
8219,0.42857142857142855
8221,0.3333333333333333
8222,0.3333333333333333
8226,0.16666666666666666
8228,0.18181818181818182
8230,0.0
8232,0.16666666666666666
8235,0.125
8239,0.12903225806451613
8241,0.0
8242,0.0
8244,0.0
8245,0.0
8246,0.0
8249,0.2
8252,0.125
8254,0.08333333333333333
8255,0.5
8256,0.0
8257,0.0
8258,0.09090909090909091
8259,0.0
8260,0.3333333333333333
8261,0.0
8262,0.0
8263,0.0
8267,0.5
8268,0.0
8269,0.0
8276,0.0
8277,0.16129032258064516
8278,0.25
8280,0.0
8284,0.0
8286,0.5
8289,0.2
8290,0.1111111111111111
8291,0.25
8292,0.25
8294,0.0
8297,0.0
8298,0.21052631578947367
8299,0.0
8300,0.0
8301,0.21428571428571427
8303,0.0
8305,0.18181818181818182
8306,0.10526315789473684
8307,0.125
8310,0.0
8312,1.0
8315,0.3333333333333333
8318,0.0
8320,0.16666666666666666
8325,0.0
8328,0.0
8331,0.0
8333,0.0
8334,0.0
8336,0.3333333333333333
8339,0.0
8341,0.0
8343,0.15789473684210525
8344,0.2
8345,0.07692307692307693
8350,0.0
8351,0.16666666666666666
8354,0.0
8355,0.42857142857142855
8356,0.08333333333333333
8357,0.0
8358,0.1111111111111111
8359,0.0
8360,0.0
8362,0.1111111111111111
8364,0.16666666666666666
8365,0.25
8367,0.0
8368,0.5
8369,0.25
8370,0.0
8371,0.14285714285714285
8372,0.2857142857142857
8373,0.16666666666666666
8374,0.14285714285714285
8377,0.0
8382,0.2222222222222222
8388,0.16666666666666666
8390,0.2
8391,0.0
8393,0.0
8394,0.14285714285714285
8396,0.041666666666666664
8397,0.5
8398,0.0
8399,0.05
8400,0.14285714285714285
8401,0.2
8402,0.14285714285714285
